Name	foldEnrichment
chr13:28194010-28196364	10.23
chr13:48807178-48808230	24.62
chr13:99083248-99083890	42.47
chr14:20937026-20938656	12.73
chr14:23563429-23565243	16.79
chr14:105914752-105915583	26.48
chr14:105951847-105952802	31.69
chr14:107283120-107284506	27.52
chr15:40564520-40566102	27.51
chr15:67145552-67146545	27.33
chr15:75560044-75560773	22.35
chr15:78236199-78237398	15.56
chr15:79043268-79044097	24.26
chr15:79206229-79207157	35.38
chr15:83315742-83317447	12.33
chr15:85369424-85370303	30.22
chr15:91259985-91261140	21.09
chr16:328670-331089	14.56
chr16:2515357-2516379	22.07
chr16:8222934-8223711	42.47
chr16:27246032-27247110	18.72
chr16:28857054-28858324	15.87
chr16:31106559-31107719	27.7
chr16:33763849-33764769	47.39
chr16:73081148-73083008	18.83
chr16:84220210-84220982	32.83
chr16:85783196-85785106	23.88
chr16:87983966-87984990	24.89
chr17:1968106-1968948	26.9
chr17:3551099-3551724	29.02
chr17:16267033-16267891	39.11
chr17:26743622-26744425	24.33
chr17:29045950-29046937	20.43
chr17:30646470-30647073	38.61
chr17:38231582-38232512	17.17
chr17:40427348-40429175	9.91
chr17:40895753-40896847	15.34
chr17:47304440-47305318	26.07
chr17:48246358-48247219	23.9
chr17:77384331-77385249	24.95
chr17:79215146-79216144	15.81
chr18:9135590-9137836	11.83
chr18:12327660-12328527	29.67
chr18:47389810-47391103	17.6
chr18:61603316-61604032	57.03
chr19:1422662-1424014	23.7
chr19:4589484-4590308	43.9
chr19:16825372-16826074	44.07
chr19:18056720-18057585	27.09
chr19:18496658-18497498	25.71
chr19:19453351-19453964	35.38
chr19:31545055-31546039	18.44
chr19:35490178-35492684	4.11
chr19:42339705-42340626	39.11
chr19:42688175-42688903	25.85
chr19:59065606-59067360	13.42
chr2:39351390-39352103	33.8
chr2:48009675-48011278	23.9
chr2:70874781-70875432	78
chr2:73518129-73519510	27
chr2:120399058-120399601	58.28
chr2:202968829-202969410	75.21
chr2:219860639-219861399	28.32
chr2:232109327-232110923	25.86
chr2:241580287-241580924	64.36
chr2:242613303-242614744	27.16
chr20:1946113-1946736	58.57
chr20:42166496-42167473	40.97
chr20:44802902-44803841	26.91
chr20:45190857-45191877	23.22
chr20:46600743-46601875	21.03
chr20:55956692-55957382	29.55
chr21:27162218-27163287	39.11
chr21:31221784-31222597	58.23
chr21:38922940-38924581	12.84
chr21:40524770-40526103	30.42
chr21:45186601-45189103	4.4
chr22:20610083-20611180	22.93
chr22:22978368-22979845	10.7
chr22:24643143-24644117	18.03
chr22:24670561-24671574	17.26
chr22:28386550-28388077	30.18
chr22:38863576-38864963	18.68
chr22:39161917-39162698	30.55
chr22:42342085-42343395	10.14
chr3:9932026-9933068	13.04
chr3:10067199-10068469	8.49
chr3:47554653-47555725	31.09
chr3:62859036-62860346	28.86
chr3:98376155-98376842	74.94
chr3:123047162-123048319	34.76
chr3:128326984-128327835	35.31
chr3:134092689-134094330	11.69
chr3:137833177-137834807	18.77
chr3:195635929-195637464	24.14
chr4:2397545-2399006	23.6
chr4:37454308-37455780	16.44
chr4:81186992-81188514	12.51
chr4:89512842-89514379	13.58
chr4:155337140-155338573	32.35
chr5:18698330-18699022	39.15
chr5:32312126-32313406	12.69
chr5:36739484-36740310	36.93
chr5:39217283-39218475	26.47
chr5:134801215-134802416	22.72
chr5:148930075-148931912	8.46
chr5:149381014-149381793	26.91
chr5:172592649-172593893	39.84
chr5:172999870-173000703	30.11
chr5:175461366-175462099	23.25
chr5:176795850-176797056	21.57
chr5:176927746-176928561	22.98
chr5:177706734-177707617	20.98
chr6:24283027-24283940	44.32
chr6:30698478-30699252	33.09
chr6:31514143-31514946	19.61
chr6:33718838-33720580	18.92
chr6:36390380-36391677	10.81
chr6:46816689-46817317	41.48
chr6:52746748-52747595	25.51
chr6:54710786-54712161	8.76
chr6:57444701-57446083	40.33
chr6:127439695-127441200	22.16
chr6:150182354-150183864	22.48
chr6:150243449-150244894	13.04
chr6:150262764-150264109	13.39
chr6:151335292-151336136	27.81
chr6:158177589-158178418	27.7
chr7:1222425-1223467	22.46
chr7:1914767-1915607	36.18
chr7:2517065-2517941	35.31
chr7:22149149-22150316	39.11
chr7:30978002-30978717	47.33
chr7:35733721-35735247	19.01
chr7:99994796-99996301	20.36
chr7:101331316-101332262	27.52
chr7:134331180-134332642	16.71
chr7:143316988-143317728	42.05
chr7:148395100-148397296	6.77
chr7:148981723-148982904	13.83
chr7:149186464-149187050	23.62
chr8:11271108-11271813	47.99
chr8:95834642-95836136	24.12
chr8:143705066-143705966	61.02
chr8:145288068-145288819	21.78
chr9:19048845-19050000	23.61
chr9:34674955-34675635	33.44
chr9:86322109-86324011	12.4
chr9:94895865-94896791	32.09
chr9:98636943-98638748	13.9
chr9:135057632-135058694	24.57
chr9:137853491-137854804	20.15
chr9:140576601-140577798	31.73
chrX:56790678-56791880	15.72
chrX:65948579-65949394	36.92
chrX:118891764-118893666	8.38
chrX:154285010-154286071	14.85
chr1:3568283-3570147	12.62
chr1:6159501-6160333	34.59
chr1:6496809-6497932	29.31
chr1:6507647-6509497	10.11
chr1:8375674-8376846	23.89
chr1:28561577-28563683	12.64
chr1:29172393-29173319	39.11
chr1:31656462-31657536	21.09
chr1:32149422-32150198	42.03
chr1:37944559-37946406	10.53
chr1:40562386-40563450	19.15
chr1:42384890-42386155	15.93
chr1:53857979-53859616	12.25
chr1:54953715-54954844	15.98
chr1:144859359-144860472	15.7
chr1:146011530-146012094	47.4
chr1:148526799-148527749	19.55
chr1:150785348-150786088	53.5
chr1:173836383-173838414	7.95
chr1:175449864-175451452	25.2
chr1:201223302-201224291	18
chr1:204797281-204798292	23.7
chr1:235113885-235115096	12.15
chr1:235578599-235579261	26.77
chr10:14879469-14881235	5.79
chr10:15901653-15902806	11.97
chr10:47395554-47396540	27.52
chr10:48185093-48186761	12.74
chr10:64577601-64578252	34
chr10:72297097-72297990	37.25
chr10:81261669-81262913	31.04
chr10:102901790-102902455	30.85
chr10:103061169-103062169	23.63
chr10:115933175-115934966	11.85
chr10:121410850-121412422	18.43
chr10:122702165-122703474	25.03
chr10:126228539-126229273	43.67
chr10:134753528-134754544	44.85
chr11:1649636-1650449	36.74
chr11:8102283-8103729	20.92
chr11:9634481-9635509	23.63
chr11:10813879-10814480	35.46
chr11:20132252-20132885	42.66
chr11:47573707-47575321	15.38
chr11:57435103-57436525	32.04
chr11:64072696-64074136	27.4
chr11:65789737-65790655	25.28
chr11:66886201-66887440	16.44
chr11:107991858-107993397	14.38
chr11:108368313-108369700	17.49
chr12:4378183-4379695	10.85
chr12:6393467-6394650	37.44
chr12:10305674-10306642	23.81
chr12:48137343-48138428	33.5
chr12:48172608-48173654	22.91
chr12:56521384-56522893	7.95
chr12:67835302-67836021	43.26
chr12:69633073-69634262	14.99
chr12:102513435-102515127	15.36
chr12:108168583-108169572	19
chr12:109701612-109702581	26.97
chr12:112037116-112038262	13.5
chr12:116354859-116355585	32.09
chr12:120894878-120895492	52.29
chr12:121497604-121498899	20.68
chr12:123849721-123850863	26.32
chr12:133176513-133178000	25.07
chr13:76593329-76594108	44.26
chr13:96328454-96330584	9.48
chr14:21077243-21079055	15.59
chr14:51410489-51411696	22.1
chr14:65102803-65103797	26.87
chr14:69255489-69256211	51.42
chr14:91720354-91721904	17.66
chr14:93500695-93501550	36.72
chr14:94290805-94291913	35.27
chr14:94502640-94503598	39.11
chr14:100287925-100290021	11.47
chr14:104095374-104096534	19.55
chr14:106815139-106816031	11.79
chr15:29130209-29132322	20.58
chr15:40574220-40575600	19.42
chr15:40636398-40637577	32.77
chr15:70752269-70753275	20.93
chr15:72022389-72023470	25.28
chr15:72072293-72073297	31.39
chr15:73088645-73090063	10.32
chr15:76013245-76013985	23.31
chr15:79032575-79033567	27.81
chr15:86383585-86384168	34.26
chr15:89157436-89158325	37.48
chr15:89560619-89561537	24.27
chr15:89899805-89901061	28.86
chr15:92634126-92635041	42.37
chr16:1062927-1063789	50.79
chr16:4744726-4745702	21.42
chr16:15313639-15314554	23.54
chr16:19918560-19919322	53.59
chr16:25122047-25124042	11.41
chr16:56984951-56985740	27.93
chr16:69139097-69140419	14.97
chr16:77269769-77270703	22.12
chr16:85855012-85855708	18.44
chr17:1106847-1107755	24.21
chr17:2951757-2952825	20.21
chr17:10517487-10518983	21.11
chr17:16318017-16319175	28.16
chr17:29024603-29025400	23.25
chr17:34838749-34839347	30.28
chr17:36288024-36289616	17.75
chr17:40760679-40761933	7.33
chr17:57598626-57599463	30.58
chr17:61966132-61967352	23.8
chr17:74469388-74470289	37.33
chr18:12236947-12237751	25.2
chr18:31019746-31021216	17.64
chr18:48721609-48724115	11.73
chr19:1525073-1526172	22.67
chr19:4452023-4453601	9.45
chr19:7980880-7982000	10.35
chr19:8212876-8214565	10.49
chr19:11848548-11850082	10.74
chr19:14596934-14597969	26.51
chr19:28781548-28783064	11.17
chr19:30563699-30565532	12.42
chr19:34258225-34259349	18.47
chr19:38760512-38761782	8.14
chr19:54040610-54041554	22.62
chr2:43155465-43156830	28.04
chr2:54950326-54951470	15.83
chr2:85512392-85513008	49.72
chr2:85999065-85999884	24.14
chr2:86041158-86042249	37.41
chr2:102972032-102972937	53.01
chr2:107198274-107199427	27.61
chr2:118845455-118847312	23.21
chr2:172378346-172380756	7.04
chr2:241853572-241854855	35.85
chr20:5590746-5591963	37.57
chr20:39573756-39575161	25.97
chr20:56811637-56812604	39.11
chr20:57978534-57979386	38.56
chr21:43831401-43832282	35.71
chr21:44013054-44014003	30.08
chr21:45858752-45859539	27.81
chr22:20072278-20073039	15.02
chr22:23095913-23096663	39.16
chr22:30096236-30098033	20.64
chr22:38849954-38852080	11.73
chr22:43429807-43430419	28.6
chr22:45216284-45217088	33.37
chr3:11137062-11138924	13.93
chr3:12598127-12599477	13.75
chr3:24562550-24564257	5.37
chr3:32021784-32022654	16.29
chr3:50263345-50264214	29.67
chr3:52480776-52481946	17.25
chr3:58291089-58292385	24.77
chr3:123710356-123711448	14.6
chr3:182970969-182973008	16.14
chr3:186332424-186333108	48.71
chr3:187458371-187459672	26.59
chr3:196358607-196359960	16.33
chr4:1345555-1346245	45.03
chr4:4861098-4863132	21.51
chr4:6472897-6474887	24.23
chr4:7103406-7104346	42.25
chr4:20252745-20254947	10.05
chr4:145566882-145568217	31.87
chr5:4511874-4512706	32.15
chr5:14246453-14247555	17.8
chr5:17189264-17190125	14.15
chr5:36079068-36080040	25.64
chr5:43191621-43193249	4.98
chr5:65016997-65018523	11.26
chr5:72111900-72113343	13.04
chr5:74061960-74063483	11.92
chr5:122110257-122111564	10.93
chr5:132795621-132796473	38.06
chr5:149864838-149866698	11.85
chr6:291783-293179	26.98
chr6:20399906-20401933	14.08
chr6:26571733-26573401	21.2
chr6:30646561-30647392	36.93
chr6:32551449-32552744	14.88
chr6:33538560-33539736	9.01
chr6:44064160-44064847	39.7
chr6:45897814-45898825	28.86
chr6:53212520-53213878	10.53
chr6:53412146-53413439	11.55
chr6:106533384-106534727	15.98
chr6:109103238-109104082	23.67
chr6:136929052-136930015	37.87
chr6:144263044-144263926	20.78
chr6:167275443-167276889	22.1
chr6:168756416-168757398	20.78
chr7:26240006-26242115	6.16
chr7:72649011-72649952	29.33
chr7:101245536-101246316	29.33
chr7:102234129-102235405	10.19
chr7:112429574-112430837	12.62
chr7:115849976-115851846	10.18
chr7:121782809-121784699	10.35
chr7:128027314-128028356	17.6
chr7:128502595-128504073	13.32
chr7:128784007-128785546	19.64
chr7:150709866-150710527	32.81
chr7:150944798-150946737	9.28
chr8:1971903-1972792	33.26
chr8:9911566-9912781	18.37
chr8:12081342-12082015	54.31
chr8:20898403-20899178	44.26
chr8:21763172-21764094	22.72
chr8:38853271-38855462	7.98
chr8:42910565-42912381	6.72
chr8:96036407-96037920	25.39
chr8:103822461-103823652	25.4
chr9:78505202-78506670	15.21
chr9:80911523-80912872	9.09
chr9:115479791-115481276	23.41
chr9:126111732-126113104	12.75
chr9:127242549-127243362	34.76
chrUn_gl000219:125197-125640	57.21
chrX:23800678-23801933	14.15
chrX:39963966-39966402	9.27
chrX:129213516-129214399	24.77
chrX:150528434-150529344	32.59
chr1:1311522-1312634	19.55
chr1:6140369-6141142	44.41
chr1:12138965-12140188	22.12
chr1:17251266-17252062	24.77
chr1:18923660-18924511	27.47
chr1:20088527-20089233	30.42
chr1:21900099-21901857	17.82
chr1:26490388-26491391	23.99
chr1:27648156-27649433	10.96
chr1:28574844-28575918	23.84
chr1:41957666-41958502	22.63
chr1:109419186-109420318	19.94
chr1:110658873-110659660	26.07
chr1:116213438-116214677	17.41
chr1:151020155-151021647	17.15
chr1:156092414-156093773	16.82
chr1:156861763-156862857	16.44
chr1:156889876-156890752	27.87
chr1:165666869-165668301	14.41
chr1:167895682-167896216	31
chr1:183604010-183605841	5.26
chr1:198668377-198669026	65.9
chr1:204096780-204097282	40.43
chr1:226623908-226625200	7.49
chr1:231685864-231686745	27.59
chr1:233016049-233016787	27.07
chr10:14994705-14996756	10.35
chr10:80956236-80957361	18.38
chr10:82358981-82359841	24.03
chr10:91019908-91020760	32.12
chr10:97049060-97049995	20.79
chr10:101779342-101780835	37.39
chr10:126359779-126360622	26.54
chr10:131687201-131688074	40.56
chr10:135043153-135044461	34.23
chr11:765050-765828	48.52
chr11:1858222-1859844	26.07
chr11:6374323-6375095	54.94
chr11:18127217-18128092	37.8
chr11:22646332-22647426	25.07
chr11:36398206-36399895	21.73
chr11:44948430-44949473	23.8
chr11:47198372-47199630	17.38
chr11:63438066-63440217	17.21
chr11:72542407-72543610	27.11
chr11:75236022-75237467	46.23
chr11:118901180-118902193	28.4
chr11:125011421-125012187	58.66
chr12:312365-314031	22.06
chr12:6148990-6149804	52.29
chr12:6679449-6679961	36.31
chr12:7314984-7315918	25.61
chr12:48498974-48500273	8.43
chr12:51784506-51786143	6.34
chr12:54784734-54785490	31.62
chr12:54981084-54983447	8.39
chr12:56842282-56843561	14.26
chr12:57576460-57577232	26.07
chr12:58165461-58167040	8.33
chr12:65195825-65196584	49.97
chr12:71833115-71834568	7.55
chr12:113658412-113659947	8.69
chr12:120553705-120555871	7.02
chr12:123527768-123528759	29.58
chr12:133706338-133707698	15.36
chr13:21951019-21951919	8.94
chr13:53173592-53174818	25.2
chr14:21769015-21770035	33.89
chr14:22336496-22337205	79.35
chr14:25147937-25148703	48.71
chr14:36993832-36995368	16.63
chr14:53683919-53684860	29.33
chr14:96159411-96160354	40.91
chr14:102904095-102904822	31.18
chr14:106410596-106411369	39.11
chr15:40646563-40647199	38.41
chr15:45458711-45459967	32.21
chr15:55581105-55583267	19.03
chr15:74837880-74839097	10.92
chr15:75227446-75228548	16.07
chr15:81068632-81069701	32.59
chr15:84948927-84950596	28.63
chr15:85498351-85499231	34.76
chr15:85923048-85924755	14.48
chr15:89447586-89448530	19.39
chr16:4815214-4817669	4.78
chr16:22960004-22960671	44.32
chr16:23814611-23815517	43.67
chr16:24527904-24528935	32.59
chr16:28222156-28224016	17.49
chr16:49383675-49385096	35.03
chr16:58160417-58162124	27.52
chr16:70414431-70416457	14.9
chr16:81763543-81764593	21.23
chr16:85524436-85525048	40.53
chr16:86553053-86554049	27.16
chr16:88600336-88601914	14.9
chr16:89574001-89575704	13.04
chr17:3538980-3540688	7.92
chr17:6616325-6617309	44.67
chr17:6955225-6956026	33.09
chr17:18151588-18152702	24.1
chr17:28977627-28978498	37.48
chr17:30985993-30986843	43.67
chr17:33307900-33308681	28.73
chr17:35930380-35931137	43.45
chr17:36889311-36890980	15.48
chr17:40332636-40333978	24.72
chr17:43354482-43355335	30.9
chr17:46891745-46892312	39.65
chr17:48504043-48505320	11.12
chr17:56494667-56495342	31.82
chr17:64902514-64903353	33.89
chr17:74001269-74002198	14.28
chr17:79116220-79117371	19.9
chr17:80053497-80055882	8.16
chr18:9334359-9335422	14.12
chr18:9613511-9615412	17.54
chr18:30049859-30051579	22
chr19:1037461-1039131	13.31
chr19:3969217-3970664	15.52
chr19:5623968-5626154	6.79
chr19:16493845-16494691	25.51
chr19:35453841-35455609	4.6
chr19:36135008-36136685	4.21
chr19:38544910-38547268	5.38
chr19:40884174-40885067	23
chr19:42758237-42759670	17.25
chr19:44023321-44024189	17.56
chr19:49534847-49535575	36.84
chr19:56182734-56183533	25.7
chr19:56577548-56578598	21.9
chr19:58789689-58791249	11.17
chr2:32288037-32289223	26.07
chr2:33700571-33701693	28.27
chr2:55646084-55647494	29.97
chr2:71088812-71089573	53.81
chr2:127534232-127535496	26.98
chr2:217497427-217499036	14.4
chr2:220434899-220436711	20.79
chr2:232551738-232552615	25.26
chr20:1088901-1089591	35.5
chr20:4089041-4089745	23.63
chr20:5185876-5186585	48.71
chr20:30150555-30151253	22.96
chr20:39335373-39336266	50.21
chr20:44452629-44453636	40.48
chr20:60708105-60709473	29.42
chr21:10776331-10779500	4.33
chr21:32886657-32887541	24.89
chr21:38311667-38312362	22.86
chr21:38432334-38433038	27.93
chr21:42417332-42418617	24.21
chr21:43377148-43379003	15.35
chr21:45468915-45469942	20.1
chr21:46395915-46397286	29.52
chr22:22414804-22415627	35.1
chr22:27041060-27041816	33.59
chr22:30278760-30279980	13.85
chr22:36519709-36520648	19.55
chr22:37153317-37154055	28.24
chr22:39530814-39531883	24.07
chr22:42084013-42085342	16.05
chr22:43175801-43176546	30.15
chr22:43531997-43532824	26.07
chr3:9394645-9395353	43.13
chr3:13493399-13495198	13.89
chr3:128503070-128503524	24.77
chr3:171757170-171758999	10.22
chr3:197391433-197392535	20.28
chr4:2419607-2421625	10.86
chr4:7763116-7763836	48.56
chr4:44450137-44451304	49.59
chr4:57521295-57522537	18.55
chr4:140216560-140217334	35.71
chr4:146856780-146858325	16.14
chr4:157892560-157893700	21.9
chr5:1601387-1602338	18.9
chr5:32093164-32093759	35.76
chr5:43073762-43074585	36.14
chr5:72746587-72747648	21.45
chr5:77589892-77592066	9.02
chr5:126852818-126854387	7.24
chr5:133090277-133090999	42.73
chr5:148643949-148644663	23.13
chr5:149939805-149941008	16.19
chr5:150430723-150431829	26.54
chr5:174362867-174363525	35.1
chr5:175156601-175157457	33.09
chr5:175832739-175834052	33.44
chr5:179755094-179756285	28.79
chr5:180523811-180525306	10.81
chr6:1613931-1615954	13.34
chr6:4805896-4806697	39.7
chr6:21594691-21596149	17.94
chr6:30881511-30882503	19.8
chr6:31619611-31621226	6.06
chr6:41006435-41007671	27.91
chr6:41513131-41515538	8.41
chr6:52527763-52529864	10.66
chr6:116937006-116938422	12.61
chr6:134241585-134242768	15.83
chr7:7221750-7222955	18.83
chr7:12442807-12444039	28.13
chr7:45614004-45615003	39.41
chr7:65579529-65580933	12.59
chr7:89783394-89784427	27.16
chr7:97879953-97882082	6.52
chr7:101083445-101084294	31.59
chr7:104523867-104524776	33.09
chr7:128029173-128030881	14.62
chr7:128099013-128100029	27.35
chr7:128523545-128524241	33.09
chr7:157021065-157022005	30.96
chr8:6776736-6777430	45.95
chr8:7326748-7327660	31.59
chr8:9762111-9763351	11.34
chr8:22014014-22014894	23.82
chr8:48649090-48650642	25.35
chr8:67088869-67090292	21.33
chr8:105771708-105772503	40.96
chr8:125486112-125488071	15.36
chr8:127888660-127889496	47.07
chr8:144594582-144595389	38.02
chr8:145757628-145758843	40.48
chr9:26891970-26893159	23.06
chr9:71394403-71395670	27.93
chr9:79008615-79009793	24.94
chr9:89563201-89564135	25.59
chr9:90340653-90341828	21.47
chr9:97889645-97890404	69.45
chr9:130160148-130160749	55.87
chr9:136657897-136658720	20.39
chr9:137290741-137292304	21.38
chr9:138494413-138495214	32.9
chr9:139819876-139821268	19.19
chrX:68042248-68043128	20.39
chrX:68313473-68314468	21.45
chrX:135659560-135660233	28.75
chrX:152901572-152902462	23.77
chrX:153618166-153619464	22.21
chr1:3236031-3237059	18.79
chr1:3695949-3696794	32
chr1:3827282-3827973	25.66
chr1:9748972-9750771	10.59
chr1:17563356-17564268	20.86
chr1:18050055-18051233	19.29
chr1:19977217-19978184	16.95
chr1:23302827-23303551	19.96
chr1:24137092-24137916	35.71
chr1:32665554-32667229	13.8
chr1:32680995-32681940	29.93
chr1:37115810-37116693	31.38
chr1:39249235-39250376	18.51
chr1:41248734-41250247	11.47
chr1:46953187-46954060	20.58
chr1:51442797-51444941	10.08
chr1:90270065-90270556	61.2
